snapshot_ts,store_id,product_id,on_hand,on_order,safety_stock,reorder_qty
2025-08-19T06:00:00,9,184,47,0,9,0
2025-08-19T06:00:00,9,185,48,0,12,0
2025-08-19T06:00:00,9,186,34,0,6,0
2025-08-19T06:00:00,9,187,45,0,15,0
2025-08-19T06:00:00,9,188,39,0,10,0
2025-08-19T06:00:00,9,189,35,0,11,0
2025-08-19T06:00:00,9,190,52,0,8,0
2025-08-19T06:00:00,9,191,25,0,7,0
2025-08-19T06:00:00,9,192,28,0,5,0
2025-08-19T06:00:00,9,193,27,0,6,0
2025-08-19T06:00:00,9,194,53,0,8,0
2025-08-19T06:00:00,9,195,56,0,18,0
2025-08-19T06:00:00,9,196,54,0,8,0
2025-08-19T06:00:00,9,197,50,0,9,0
2025-08-19T06:00:00,9,198,51,0,15,0
2025-08-19T06:00:00,9,199,63,0,18,0
2025-08-19T06:00:00,9,200,37,0,6,0
2025-08-19T06:00:00,10,1,29,0,9,0
2025-08-19T06:00:00,10,2,25,0,5,0
2025-08-19T06:00:00,10,3,34,0,11,0
2025-08-19T06:00:00,10,4,41,0,8,0
2025-08-19T06:00:00,10,5,48,0,11,0
2025-08-19T06:00:00,10,6,42,0,10,0
2025-08-19T06:00:00,10,7,34,0,8,0
2025-08-19T06:00:00,10,8,74,0,16,0
2025-08-19T06:00:00,10,9,30,0,9,0
2025-08-19T06:00:00,10,10,63,0,10,0
2025-08-19T06:00:00,10,11,44,0,8,0
2025-08-19T06:00:00,10,12,42,0,10,0
2025-08-19T06:00:00,10,13,47,0,12,0
2025-08-19T06:00:00,10,14,25,0,7,0
2025-08-19T06:00:00,10,15,62,0,17,0
2025-08-19T06:00:00,10,16,62,0,17,0
2025-08-19T06:00:00,10,17,13,0,5,0
2025-08-19T06:00:00,10,18,37,0,9,0
2025-08-19T06:00:00,10,19,51,0,10,0
2025-08-19T06:00:00,10,20,15,0,5,0
2025-08-19T06:00:00,10,21,24,0,7,0
2025-08-19T06:00:00,10,22,46,0,12,0
2025-08-19T06:00:00,10,23,23,0,5,0
2025-08-19T06:00:00,10,24,42,0,11,0
2025-08-19T06:00:00,10,25,51,0,8,0
2025-08-19T06:00:00,10,26,84,0,25,0
2025-08-19T06:00:00,10,27,45,0,9,0
2025-08-19T06:00:00,10,28,47,0,13,0
2025-08-19T06:00:00,10,29,26,0,7,0
2025-08-19T06:00:00,10,30,35,0,7,0
2025-08-19T06:00:00,10,31,27,0,5,0
2025-08-19T06:00:00,10,32,23,0,5,0
2025-08-19T06:00:00,10,33,31,0,10,0
2025-08-19T06:00:00,10,34,50,0,16,0
2025-08-19T06:00:00,10,35,39,0,8,0
2025-08-19T06:00:00,10,36,29,0,5,0
2025-08-19T06:00:00,10,37,41,0,6,0
2025-08-19T06:00:00,10,38,44,0,14,0
2025-08-19T06:00:00,10,39,25,0,5,0
2025-08-19T06:00:00,10,40,43,0,13,0
2025-08-19T06:00:00,10,41,37,0,8,0
2025-08-19T06:00:00,10,42,22,0,5,0
2025-08-19T06:00:00,10,43,41,0,10,0
2025-08-19T06:00:00,10,44,43,0,12,0
2025-08-19T06:00:00,10,45,31,0,5,0
2025-08-19T06:00:00,10,46,0,10,5,23
2025-08-19T06:00:00,10,47,39,0,12,0
2025-08-19T06:00:00,10,48,35,0,9,0
2025-08-19T06:00:00,10,49,41,0,10,0
2025-08-19T06:00:00,10,50,26,0,7,0
2025-08-19T06:00:00,10,51,24,0,5,0
2025-08-19T06:00:00,10,52,51,0,15,0
2025-08-19T06:00:00,10,53,47,0,12,0
2025-08-19T06:00:00,10,54,34,0,7,0
2025-08-19T06:00:00,10,55,64,0,11,0
2025-08-19T06:00:00,10,56,49,0,15,0
2025-08-19T06:00:00,10,57,56,0,9,0
2025-08-19T06:00:00,10,58,36,0,9,0
2025-08-19T06:00:00,10,59,36,0,9,0
2025-08-19T06:00:00,10,60,38,0,6,0
2025-08-19T06:00:00,10,61,43,0,7,0
2025-08-19T06:00:00,10,62,28,0,8,0
2025-08-19T06:00:00,10,63,60,0,20,0
2025-08-19T06:00:00,10,64,50,0,9,0
2025-08-19T06:00:00,10,65,39,0,10,0
2025-08-19T06:00:00,10,66,74,0,18,0
2025-08-19T06:00:00,10,67,11,0,5,0
2025-08-19T06:00:00,10,68,60,0,9,0
2025-08-19T06:00:00,10,69,15,0,5,0
2025-08-19T06:00:00,10,70,59,0,15,0
2025-08-19T06:00:00,10,71,9,0,5,0
2025-08-19T06:00:00,10,72,39,0,12,0
2025-08-19T06:00:00,10,73,26,0,6,0
2025-08-19T06:00:00,10,74,58,0,11,0
2025-08-19T06:00:00,10,75,44,0,6,0
2025-08-19T06:00:00,10,76,56,0,14,0
2025-08-19T06:00:00,10,77,27,0,5,0
2025-08-19T06:00:00,10,78,22,0,5,0
2025-08-19T06:00:00,10,79,29,0,5,0
2025-08-19T06:00:00,10,80,46,0,10,0
2025-08-19T06:00:00,10,81,39,0,8,0
2025-08-19T06:00:00,10,82,26,0,5,0
2025-08-19T06:00:00,10,83,35,0,6,0
2025-08-19T06:00:00,10,84,37,0,8,0
2025-08-19T06:00:00,10,85,21,0,5,0
2025-08-19T06:00:00,10,86,23,0,5,0
2025-08-19T06:00:00,10,87,68,0,19,0
2025-08-19T06:00:00,10,88,33,0,11,0
2025-08-19T06:00:00,10,89,61,0,18,0
2025-08-19T06:00:00,10,90,52,0,12,0
2025-08-19T06:00:00,10,91,28,0,9,0
2025-08-19T06:00:00,10,92,29,0,5,0
2025-08-19T06:00:00,10,93,45,0,8,0
2025-08-19T06:00:00,10,94,12,0,5,0
2025-08-19T06:00:00,10,95,30,0,6,0
2025-08-19T06:00:00,10,96,47,0,9,0
2025-08-19T06:00:00,10,97,63,0,10,0
2025-08-19T06:00:00,10,98,20,0,6,0
2025-08-19T06:00:00,10,99,31,0,9,0
2025-08-19T06:00:00,10,100,46,0,11,0
2025-08-19T06:00:00,10,101,60,0,15,0
2025-08-19T06:00:00,10,102,58,0,12,0
2025-08-19T06:00:00,10,103,36,0,12,0
2025-08-19T06:00:00,10,104,31,0,8,0
2025-08-19T06:00:00,10,105,58,0,15,0
2025-08-19T06:00:00,10,106,64,0,16,0
2025-08-19T06:00:00,10,107,15,0,5,0
2025-08-19T06:00:00,10,108,49,0,12,0
2025-08-19T06:00:00,10,109,31,0,6,0
2025-08-19T06:00:00,10,110,40,0,10,0
2025-08-19T06:00:00,10,111,51,0,7,0
2025-08-19T06:00:00,10,112,28,0,5,0
2025-08-19T06:00:00,10,113,49,0,15,0
2025-08-19T06:00:00,10,114,42,0,10,0
2025-08-19T06:00:00,10,115,30,0,8,0
2025-08-19T06:00:00,10,116,29,0,6,0
2025-08-19T06:00:00,10,117,26,0,6,0
2025-08-19T06:00:00,10,118,52,0,13,0
2025-08-19T06:00:00,10,119,40,0,7,0
2025-08-19T06:00:00,10,120,43,0,15,0
2025-08-19T06:00:00,10,121,44,0,13,0
2025-08-19T06:00:00,10,122,54,0,17,0
2025-08-19T06:00:00,10,123,29,0,5,0
2025-08-19T06:00:00,10,124,35,0,6,0
2025-08-19T06:00:00,10,125,44,0,13,0
2025-08-19T06:00:00,10,126,28,0,7,0
2025-08-19T06:00:00,10,127,24,0,8,0
2025-08-19T06:00:00,10,128,23,0,6,0
2025-08-19T06:00:00,10,129,38,0,8,0
2025-08-19T06:00:00,10,130,57,0,11,0
2025-08-19T06:00:00,10,131,40,0,10,0
2025-08-19T06:00:00,10,132,55,0,9,0
2025-08-19T06:00:00,10,133,36,0,11,0
2025-08-19T06:00:00,10,134,31,0,10,0
2025-08-19T06:00:00,10,135,18,0,5,0
2025-08-19T06:00:00,10,136,39,0,9,0
2025-08-19T06:00:00,10,137,15,0,5,0
2025-08-19T06:00:00,10,138,39,0,6,0
2025-08-19T06:00:00,10,139,43,0,7,0
2025-08-19T06:00:00,10,140,54,0,16,0
2025-08-19T06:00:00,10,141,52,0,14,0
2025-08-19T06:00:00,10,142,52,0,12,0
2025-08-19T06:00:00,10,143,33,0,6,0
2025-08-19T06:00:00,10,144,17,0,5,0
2025-08-19T06:00:00,10,145,42,0,7,0
2025-08-19T06:00:00,10,146,43,0,11,0
2025-08-19T06:00:00,10,147,53,0,12,0
2025-08-19T06:00:00,10,148,72,0,12,0
2025-08-19T06:00:00,10,149,27,0,8,0
2025-08-19T06:00:00,10,150,59,0,8,0
2025-08-19T06:00:00,10,151,41,0,11,0
2025-08-19T06:00:00,10,152,27,0,5,0
2025-08-19T06:00:00,10,153,15,0,5,0
2025-08-19T06:00:00,10,154,52,0,11,0
2025-08-19T06:00:00,10,155,51,0,11,0
2025-08-19T06:00:00,10,156,22,0,7,0
2025-08-19T06:00:00,10,157,46,0,7,0
2025-08-19T06:00:00,10,158,39,0,5,0
2025-08-19T06:00:00,10,159,39,0,11,0
2025-08-19T06:00:00,10,160,32,0,11,0
2025-08-19T06:00:00,10,161,36,0,8,0
2025-08-19T06:00:00,10,162,43,0,11,0
2025-08-19T06:00:00,10,163,0,34,5,24
2025-08-19T06:00:00,10,164,37,0,12,0
2025-08-19T06:00:00,10,165,49,0,13,0
2025-08-19T06:00:00,10,166,30,0,5,0
2025-08-19T06:00:00,10,167,55,0,13,0
2025-08-19T06:00:00,10,168,39,0,7,0
2025-08-19T06:00:00,10,169,38,0,11,0
2025-08-19T06:00:00,10,170,52,0,11,0
2025-08-19T06:00:00,10,171,35,0,5,0
2025-08-19T06:00:00,10,172,55,0,18,0
2025-08-19T06:00:00,10,173,37,0,8,0
2025-08-19T06:00:00,10,174,46,0,8,0
2025-08-19T06:00:00,10,175,42,0,8,0
2025-08-19T06:00:00,10,176,16,0,5,0
2025-08-19T06:00:00,10,177,27,0,5,0
2025-08-19T06:00:00,10,178,77,0,20,0
2025-08-19T06:00:00,10,179,46,0,13,0
2025-08-19T06:00:00,10,180,38,0,5,0
2025-08-19T06:00:00,10,181,33,0,7,0
2025-08-19T06:00:00,10,182,42,0,7,0
2025-08-19T06:00:00,10,183,41,0,6,0
2025-08-19T06:00:00,10,184,59,0,11,0
2025-08-19T06:00:00,10,185,52,0,15,0
2025-08-19T06:00:00,10,186,41,0,14,0
2025-08-19T06:00:00,10,187,30,0,8,0
2025-08-19T06:00:00,10,188,44,0,7,0
2025-08-19T06:00:00,10,189,59,0,16,0
2025-08-19T06:00:00,10,190,50,0,17,0
2025-08-19T06:00:00,10,191,48,0,9,0
2025-08-19T06:00:00,10,192,16,0,5,0
2025-08-19T06:00:00,10,193,51,0,14,0
2025-08-19T06:00:00,10,194,39,0,12,0
2025-08-19T06:00:00,10,195,61,0,15,0
2025-08-19T06:00:00,10,196,56,0,15,0
2025-08-19T06:00:00,10,197,47,0,15,0
2025-08-19T06:00:00,10,198,36,0,10,0
2025-08-19T06:00:00,10,199,35,0,11,0
2025-08-19T06:00:00,10,200,38,0,9,0
2025-08-20T06:00:00,1,1,7,0,5,0
2025-08-20T06:00:00,1,2,58,0,16,0
2025-08-20T06:00:00,1,3,31,0,10,0
2025-08-20T06:00:00,1,4,44,0,8,0
2025-08-20T06:00:00,1,5,40,0,6,0
2025-08-20T06:00:00,1,6,55,0,13,0
2025-08-20T06:00:00,1,7,43,0,12,0
2025-08-20T06:00:00,1,8,24,0,5,0
2025-08-20T06:00:00,1,9,51,0,9,0
2025-08-20T06:00:00,1,10,40,0,9,0
2025-08-20T06:00:00,1,11,36,0,8,0
2025-08-20T06:00:00,1,12,29,0,8,0
2025-08-20T06:00:00,1,13,18,0,5,0
2025-08-20T06:00:00,1,14,52,0,8,0
2025-08-20T06:00:00,1,15,46,0,12,0
2025-08-20T06:00:00,1,16,13,0,5,0
2025-08-20T06:00:00,1,17,0,19,5,37
2025-08-20T06:00:00,1,18,53,0,8,0
2025-08-20T06:00:00,1,19,21,0,5,0
2025-08-20T06:00:00,1,20,48,0,13,0
2025-08-20T06:00:00,1,21,58,0,12,0
2025-08-20T06:00:00,1,22,30,0,7,0
2025-08-20T06:00:00,1,23,28,0,9,0
2025-08-20T06:00:00,1,24,40,0,12,0
2025-08-20T06:00:00,1,25,22,0,5,0
2025-08-20T06:00:00,1,26,65,0,20,0
2025-08-20T06:00:00,1,27,48,0,10,0
2025-08-20T06:00:00,1,28,26,0,8,0
2025-08-20T06:00:00,1,29,44,0,7,0
2025-08-20T06:00:00,1,30,70,0,15,0
2025-08-20T06:00:00,1,31,22,0,5,0
2025-08-20T06:00:00,1,32,49,0,9,0
2025-08-20T06:00:00,1,33,37,0,8,0
2025-08-20T06:00:00,1,34,35,0,9,0
2025-08-20T06:00:00,1,35,18,0,5,0
2025-08-20T06:00:00,1,36,38,0,7,0
2025-08-20T06:00:00,1,37,45,0,15,0
2025-08-20T06:00:00,1,38,60,0,11,0
2025-08-20T06:00:00,1,39,56,0,16,0
2025-08-20T06:00:00,1,40,32,0,8,0
2025-08-20T06:00:00,1,41,52,0,10,0
2025-08-20T06:00:00,1,42,28,0,9,0
2025-08-20T06:00:00,1,43,35,0,7,0
2025-08-20T06:00:00,1,44,32,0,11,0
2025-08-20T06:00:00,1,45,36,0,8,0
2025-08-20T06:00:00,1,46,30,0,5,0
2025-08-20T06:00:00,1,47,60,0,13,0
2025-08-20T06:00:00,1,48,58,0,16,0
2025-08-20T06:00:00,1,49,19,0,5,0
2025-08-20T06:00:00,1,50,75,0,11,0
2025-08-20T06:00:00,1,51,26,0,7,0
2025-08-20T06:00:00,1,52,38,0,7,0
2025-08-20T06:00:00,1,53,41,0,10,0
2025-08-20T06:00:00,1,54,34,0,6,0
2025-08-20T06:00:00,1,55,35,0,8,0
2025-08-20T06:00:00,1,56,28,0,8,0
2025-08-20T06:00:00,1,57,45,0,14,0
2025-08-20T06:00:00,1,58,36,0,7,0
2025-08-20T06:00:00,1,59,39,0,13,0
2025-08-20T06:00:00,1,60,64,0,14,0
2025-08-20T06:00:00,1,61,36,0,12,0
2025-08-20T06:00:00,1,62,47,0,9,0
2025-08-20T06:00:00,1,63,53,0,15,0
2025-08-20T06:00:00,1,64,35,0,9,0
2025-08-20T06:00:00,1,65,42,0,8,0
2025-08-20T06:00:00,1,66,30,0,6,0
2025-08-20T06:00:00,1,67,65,0,18,0
2025-08-20T06:00:00,1,68,34,0,10,0
2025-08-20T06:00:00,1,69,59,0,15,0
2025-08-20T06:00:00,1,70,50,0,14,0
2025-08-20T06:00:00,1,71,46,0,14,0
2025-08-20T06:00:00,1,72,38,0,6,0
2025-08-20T06:00:00,1,73,54,0,12,0
2025-08-20T06:00:00,1,74,35,0,6,0
2025-08-20T06:00:00,1,75,21,0,5,0
2025-08-20T06:00:00,1,76,40,0,10,0
2025-08-20T06:00:00,1,77,40,0,6,0
2025-08-20T06:00:00,1,78,29,0,8,0
2025-08-20T06:00:00,1,79,41,0,9,0
2025-08-20T06:00:00,1,80,33,0,10,0
2025-08-20T06:00:00,1,81,18,0,6,0
2025-08-20T06:00:00,1,82,29,0,5,0
2025-08-20T06:00:00,1,83,38,0,10,0
2025-08-20T06:00:00,1,84,36,0,8,0
2025-08-20T06:00:00,1,85,26,0,5,0
2025-08-20T06:00:00,1,86,71,0,16,0
2025-08-20T06:00:00,1,87,45,0,14,0
2025-08-20T06:00:00,1,88,29,0,7,0
2025-08-20T06:00:00,1,89,38,0,6,0
2025-08-20T06:00:00,1,90,24,0,7,0
2025-08-20T06:00:00,1,91,45,0,9,0
2025-08-20T06:00:00,1,92,21,0,5,0
2025-08-20T06:00:00,1,93,18,0,5,0
2025-08-20T06:00:00,1,94,54,0,16,0
2025-08-20T06:00:00,1,95,23,0,5,0
2025-08-20T06:00:00,1,96,58,0,19,0
2025-08-20T06:00:00,1,97,9,0,5,0
2025-08-20T06:00:00,1,98,43,0,12,0
2025-08-20T06:00:00,1,99,61,0,9,0
2025-08-20T06:00:00,1,100,30,0,9,0
2025-08-20T06:00:00,1,101,13,0,5,0
2025-08-20T06:00:00,1,102,31,0,9,0
2025-08-20T06:00:00,1,103,47,0,15,0
2025-08-20T06:00:00,1,104,18,0,5,0
2025-08-20T06:00:00,1,105,25,0,8,0
2025-08-20T06:00:00,1,106,37,0,6,0
2025-08-20T06:00:00,1,107,41,0,12,0
2025-08-20T06:00:00,1,108,36,0,12,0
2025-08-20T06:00:00,1,109,29,0,6,0
2025-08-20T06:00:00,1,110,37,0,9,0
2025-08-20T06:00:00,1,111,27,0,7,0
2025-08-20T06:00:00,1,112,16,0,5,0
2025-08-20T06:00:00,1,113,43,0,8,0
2025-08-20T06:00:00,1,114,24,0,5,0
2025-08-20T06:00:00,1,115,44,0,13,0
2025-08-20T06:00:00,1,116,51,0,12,0
2025-08-20T06:00:00,1,117,63,0,11,0
2025-08-20T06:00:00,1,118,37,0,6,0
2025-08-20T06:00:00,1,119,38,0,6,0
2025-08-20T06:00:00,1,120,60,0,16,0
2025-08-20T06:00:00,1,121,39,0,6,0
2025-08-20T06:00:00,1,122,42,0,11,0
2025-08-20T06:00:00,1,123,28,0,7,0
2025-08-20T06:00:00,1,124,52,0,10,0
2025-08-20T06:00:00,1,125,20,0,6,0
2025-08-20T06:00:00,1,126,30,0,6,0
2025-08-20T06:00:00,1,127,41,0,10,0
2025-08-20T06:00:00,1,128,50,0,17,0
2025-08-20T06:00:00,1,129,45,0,11,0
2025-08-20T06:00:00,1,130,64,0,11,0
2025-08-20T06:00:00,1,131,26,0,6,0
2025-08-20T06:00:00,1,132,51,0,17,0
2025-08-20T06:00:00,1,133,32,0,5,0
2025-08-20T06:00:00,1,134,51,0,14,0
2025-08-20T06:00:00,1,135,29,0,9,0
2025-08-20T06:00:00,1,136,9,0,5,0
2025-08-20T06:00:00,1,137,29,0,7,0
2025-08-20T06:00:00,1,138,67,0,16,0
2025-08-20T06:00:00,1,139,59,0,17,0
2025-08-20T06:00:00,1,140,54,0,18,0
2025-08-20T06:00:00,1,141,51,0,12,0
2025-08-20T06:00:00,1,142,61,0,16,0
2025-08-20T06:00:00,1,143,44,0,12,0
2025-08-20T06:00:00,1,144,15,0,5,0
2025-08-20T06:00:00,1,145,49,0,14,0
2025-08-20T06:00:00,1,146,39,0,6,0
2025-08-20T06:00:00,1,147,57,0,9,0
2025-08-20T06:00:00,1,148,58,0,17,0
2025-08-20T06:00:00,1,149,46,0,14,0
2025-08-20T06:00:00,1,150,52,0,17,0
2025-08-20T06:00:00,1,151,24,0,6,0
2025-08-20T06:00:00,1,152,46,0,12,0
2025-08-20T06:00:00,1,153,62,0,11,0
2025-08-20T06:00:00,1,154,29,0,5,0
2025-08-20T06:00:00,1,155,24,0,7,0
2025-08-20T06:00:00,1,156,43,0,7,0
2025-08-20T06:00:00,1,157,38,0,12,0
2025-08-20T06:00:00,1,158,48,0,10,0
2025-08-20T06:00:00,1,159,20,0,6,0
2025-08-20T06:00:00,1,160,31,0,6,0
2025-08-20T06:00:00,1,161,31,0,10,0
2025-08-20T06:00:00,1,162,35,0,9,0
2025-08-20T06:00:00,1,163,38,0,7,0
2025-08-20T06:00:00,1,164,27,0,6,0
2025-08-20T06:00:00,1,165,13,0,5,0
2025-08-20T06:00:00,1,166,50,0,16,0
2025-08-20T06:00:00,1,167,74,0,22,0
2025-08-20T06:00:00,1,168,31,0,7,0
2025-08-20T06:00:00,1,169,21,0,6,0
2025-08-20T06:00:00,1,170,47,0,11,0
2025-08-20T06:00:00,1,171,31,0,9,0
2025-08-20T06:00:00,1,172,57,0,13,0
2025-08-20T06:00:00,1,173,10,0,5,0
2025-08-20T06:00:00,1,174,23,0,5,0
2025-08-20T06:00:00,1,175,36,0,12,0
2025-08-20T06:00:00,1,176,47,0,11,0
2025-08-20T06:00:00,1,177,50,0,11,0
2025-08-20T06:00:00,1,178,28,0,7,0
2025-08-20T06:00:00,1,179,39,0,11,0
2025-08-20T06:00:00,1,180,35,0,8,0
2025-08-20T06:00:00,1,181,54,0,13,0
2025-08-20T06:00:00,1,182,35,0,11,0
2025-08-20T06:00:00,1,183,52,0,12,0
2025-08-20T06:00:00,1,184,42,0,9,0
2025-08-20T06:00:00,1,185,51,0,9,0
2025-08-20T06:00:00,1,186,58,0,9,0
2025-08-20T06:00:00,1,187,47,0,8,0
2025-08-20T06:00:00,1,188,22,0,5,0
2025-08-20T06:00:00,1,189,7,0,5,0
2025-08-20T06:00:00,1,190,69,0,13,0
2025-08-20T06:00:00,1,191,49,0,11,0
2025-08-20T06:00:00,1,192,31,0,7,0
2025-08-20T06:00:00,1,193,36,0,9,0
2025-08-20T06:00:00,1,194,33,0,7,0
2025-08-20T06:00:00,1,195,42,0,8,0
2025-08-20T06:00:00,1,196,83,0,16,0
2025-08-20T06:00:00,1,197,29,0,7,0
2025-08-20T06:00:00,1,198,23,0,6,0
2025-08-20T06:00:00,1,199,27,0,9,0
2025-08-20T06:00:00,1,200,45,0,12,0
2025-08-20T06:00:00,2,1,51,0,12,0
2025-08-20T06:00:00,2,2,54,0,8,0
2025-08-20T06:00:00,2,3,38,0,6,0
2025-08-20T06:00:00,2,4,34,0,10,0
2025-08-20T06:00:00,2,5,40,0,8,0
2025-08-20T06:00:00,2,6,32,0,6,0
2025-08-20T06:00:00,2,7,58,0,17,0
2025-08-20T06:00:00,2,8,42,0,11,0
2025-08-20T06:00:00,2,9,53,0,15,0
2025-08-20T06:00:00,2,10,39,0,6,0
2025-08-20T06:00:00,2,11,71,0,11,0
2025-08-20T06:00:00,2,12,17,0,5,0
2025-08-20T06:00:00,2,13,28,0,7,0
2025-08-20T06:00:00,2,14,38,0,10,0
2025-08-20T06:00:00,2,15,60,0,10,0
2025-08-20T06:00:00,2,16,52,0,17,0
2025-08-20T06:00:00,2,17,21,0,7,0
2025-08-20T06:00:00,2,18,38,0,7,0
2025-08-20T06:00:00,2,19,24,0,5,0
2025-08-20T06:00:00,2,20,43,0,9,0
2025-08-20T06:00:00,2,21,47,0,7,0
2025-08-20T06:00:00,2,22,39,0,8,0
2025-08-20T06:00:00,2,23,39,0,12,0
2025-08-20T06:00:00,2,24,40,0,12,0
2025-08-20T06:00:00,2,25,76,0,21,0
2025-08-20T06:00:00,2,26,14,0,5,0
2025-08-20T06:00:00,2,27,59,0,18,0
2025-08-20T06:00:00,2,28,56,0,14,0
2025-08-20T06:00:00,2,29,26,0,7,0
2025-08-20T06:00:00,2,30,34,0,7,0
2025-08-20T06:00:00,2,31,56,0,16,0
2025-08-20T06:00:00,2,32,36,0,9,0
2025-08-20T06:00:00,2,33,53,0,14,0
2025-08-20T06:00:00,2,34,55,0,14,0
2025-08-20T06:00:00,2,35,39,0,12,0
2025-08-20T06:00:00,2,36,43,0,7,0
2025-08-20T06:00:00,2,37,49,0,9,0
2025-08-20T06:00:00,2,38,41,0,7,0
2025-08-20T06:00:00,2,39,49,0,13,0
2025-08-20T06:00:00,2,40,29,0,7,0
2025-08-20T06:00:00,2,41,41,0,8,0
2025-08-20T06:00:00,2,42,30,0,5,0
2025-08-20T06:00:00,2,43,29,0,5,0
2025-08-20T06:00:00,2,44,28,0,9,0
2025-08-20T06:00:00,2,45,37,0,7,0
2025-08-20T06:00:00,2,46,62,0,15,0
2025-08-20T06:00:00,2,47,38,0,9,0
2025-08-20T06:00:00,2,48,40,0,12,0
2025-08-20T06:00:00,2,49,38,0,11,0
2025-08-20T06:00:00,2,50,33,0,8,0
2025-08-20T06:00:00,2,51,35,0,6,0
2025-08-20T06:00:00,2,52,32,0,5,0
2025-08-20T06:00:00,2,53,41,0,9,0
2025-08-20T06:00:00,2,54,38,0,6,0
2025-08-20T06:00:00,2,55,19,0,5,0
2025-08-20T06:00:00,2,56,41,0,10,0
2025-08-20T06:00:00,2,57,57,0,9,0
2025-08-20T06:00:00,2,58,44,0,8,0
2025-08-20T06:00:00,2,59,57,0,10,0
2025-08-20T06:00:00,2,60,9,0,5,0
2025-08-20T06:00:00,2,61,44,0,9,0
2025-08-20T06:00:00,2,62,29,0,7,0
2025-08-20T06:00:00,2,63,65,0,17,0
2025-08-20T06:00:00,2,64,57,0,17,0
2025-08-20T06:00:00,2,65,37,0,11,0
2025-08-20T06:00:00,2,66,48,0,7,0
2025-08-20T06:00:00,2,67,46,0,9,0
2025-08-20T06:00:00,2,68,32,0,9,0
2025-08-20T06:00:00,2,69,34,0,10,0
2025-08-20T06:00:00,2,70,22,0,6,0
2025-08-20T06:00:00,2,71,17,0,5,0
2025-08-20T06:00:00,2,72,40,0,13,0
2025-08-20T06:00:00,2,73,27,0,7,0
2025-08-20T06:00:00,2,74,58,0,18,0
2025-08-20T06:00:00,2,75,41,0,8,0
2025-08-20T06:00:00,2,76,51,0,11,0
2025-08-20T06:00:00,2,77,43,0,14,0
2025-08-20T06:00:00,2,78,45,0,15,0
2025-08-20T06:00:00,2,79,25,0,8,0
2025-08-20T06:00:00,2,80,27,0,5,0
2025-08-20T06:00:00,2,81,19,0,5,0
2025-08-20T06:00:00,2,82,46,0,8,0
2025-08-20T06:00:00,2,83,41,0,13,0
2025-08-20T06:00:00,2,84,41,0,9,0
2025-08-20T06:00:00,2,85,25,0,5,0
2025-08-20T06:00:00,2,86,23,0,6,0
2025-08-20T06:00:00,2,87,29,0,6,0
2025-08-20T06:00:00,2,88,10,0,5,0
2025-08-20T06:00:00,2,89,39,0,10,0
2025-08-20T06:00:00,2,90,60,0,18,0
2025-08-20T06:00:00,2,91,16,0,5,0
2025-08-20T06:00:00,2,92,25,0,6,0
2025-08-20T06:00:00,2,93,28,0,7,0
2025-08-20T06:00:00,2,94,32,0,6,0
2025-08-20T06:00:00,2,95,47,0,14,0
2025-08-20T06:00:00,2,96,49,0,14,0
2025-08-20T06:00:00,2,97,39,0,13,0
2025-08-20T06:00:00,2,98,68,0,16,0
2025-08-20T06:00:00,2,99,41,0,6,0
2025-08-20T06:00:00,2,100,51,0,11,0
2025-08-20T06:00:00,2,101,37,0,8,0
2025-08-20T06:00:00,2,102,51,0,10,0
2025-08-20T06:00:00,2,103,36,0,7,0
2025-08-20T06:00:00,2,104,52,0,13,0
2025-08-20T06:00:00,2,105,32,0,7,0
2025-08-20T06:00:00,2,106,27,0,7,0
2025-08-20T06:00:00,2,107,50,0,8,0
2025-08-20T06:00:00,2,108,41,0,7,0
2025-08-20T06:00:00,2,109,31,0,7,0
2025-08-20T06:00:00,2,110,33,0,11,0
2025-08-20T06:00:00,2,111,19,0,5,0
2025-08-20T06:00:00,2,112,36,0,12,0
2025-08-20T06:00:00,2,113,64,0,22,0
2025-08-20T06:00:00,2,114,39,0,7,0
2025-08-20T06:00:00,2,115,46,0,13,0
2025-08-20T06:00:00,2,116,51,0,14,0
2025-08-20T06:00:00,2,117,46,0,8,0
2025-08-20T06:00:00,2,118,64,0,11,0
2025-08-20T06:00:00,2,119,49,0,16,0
2025-08-20T06:00:00,2,120,52,0,11,0
2025-08-20T06:00:00,2,121,44,0,10,0
2025-08-20T06:00:00,2,122,38,0,10,0
2025-08-20T06:00:00,2,123,30,0,7,0
2025-08-20T06:00:00,2,124,23,0,5,0
2025-08-20T06:00:00,2,125,40,0,8,0
2025-08-20T06:00:00,2,126,40,0,13,0
2025-08-20T06:00:00,2,127,18,0,5,0
2025-08-20T06:00:00,2,128,67,0,23,0
2025-08-20T06:00:00,2,129,57,0,11,0
2025-08-20T06:00:00,2,130,34,0,7,0
2025-08-20T06:00:00,2,131,56,0,16,0
2025-08-20T06:00:00,2,132,46,0,13,0
2025-08-20T06:00:00,2,133,30,0,9,0
2025-08-20T06:00:00,2,134,24,0,5,0
2025-08-20T06:00:00,2,135,8,0,5,0
2025-08-20T06:00:00,2,136,40,0,12,0
2025-08-20T06:00:00,2,137,39,0,13,0
2025-08-20T06:00:00,2,138,50,0,16,0
2025-08-20T06:00:00,2,139,44,0,8,0
2025-08-20T06:00:00,2,140,51,0,12,0
2025-08-20T06:00:00,2,141,33,0,5,0
